activity	time	p	p_peak	p_smooth
Working out, unspecified	820.0	0.0014805964655456988	0.42588482886474466	0.42670257838809206
Skiing, ice skating, snowboarding	820.0	4.6960744151217337e-4	0.9724974277035543	0.9668685078856621
Doing yoga	820.0	1.1061684330643717e-4	0.25910344589963913	0.2577204666077835
Playing billiards	820.0	2.723120591924517e-4	0.33218085558350285	0.3338245217520189
Fishing	820.0	0.0014217313263314695	0.8505978104378717	0.8502783231669374
Dancing	820.0	1.1385619890232999e-4	0.15273151478477187	0.15273151478477187
Playing football	820.0	2.618278631002851e-4	0.27085276692432164	0.26505598315266626
Vehicle touring/racing	820.0	2.9084750625269753e-4	0.7251719457382448	0.743148106183445
Softball	820.0	1.121456699782102e-4	0.18832389374608996	0.17726706895289912
Playing soccer	820.0	2.9310076651733774e-4	0.36410180157376154	0.3620023402162457
Doing aerobics	820.0	4.6093537758652374e-5	0.07535788386099314	0.07047924372426484
Hunting	820.0	6.472131788205673e-4	0.595504702190493	0.5971273346524213
Participating in martial arts	820.0	2.02770696337801e-5	0.06654864768560759	0.060960527881600286
Bowling	820.0	3.526645331924865e-4	0.28609116297266796	0.2884797729820991
Rollerblading	820.0	1.591048658527716e-4	0.49966614012664484	0.501370162595777
Golfing	820.0	0.0019541296232426435	0.8334074401975534	0.8339944579187714
Playing volleyball	820.0	1.2073230499276507e-4	0.25421959176179315	0.25448959778589364
Boating	820.0	5.82288160065217e-4	0.864545959908295	0.8744677802534455
Playing baseball	820.0	1.6557184475092198e-4	0.3546571939968885	0.35346905151350166
Running	825.0	3.521015147243256e-4	0.2402335087549319	0.2297160640978806
Playing racquet sports	825.0	2.5945160303113876e-4	0.5405734357874191	0.5334023989053284
Weightlifting/strength training	825.0	7.854036570175916e-4	0.4907713776557891	0.4801659456213534
Hiking	825.0	4.516538407504727e-4	0.8928475969850816	0.8882592759180822
Biking	825.0	5.807380855690891e-4	0.6998602701341424	0.688684285280066
Walking	825.0	0.0028756224450843344	0.6219531358246091	0.6187476370821267
Using cardiovascular equipment	825.0	4.942026195512879e-4	0.3708051245989582	0.3676955038978608
Participating in water sports	825.0	0.0026343982141757323	0.822322192527849	0.8177012356561472
Playing basketball	825.0	8.949017565394544e-4	0.42821175819161206	0.42583299621686016
Working out, unspecified	825.0	0.0014300429764781673	0.4113434163049719	0.4139950695752774
Skiing, ice skating, snowboarding	825.0	4.65991265178424e-4	0.9650087853358575	0.9617889783644099
Doing yoga	825.0	1.1061684330643717e-4	0.25910344589963913	0.24551714512264763
Playing billiards	825.0	2.7903004011444805e-4	0.3403758090390355	0.3385427291455209
Fishing	825.0	0.0014364138828968469	0.8593821357424043	0.8562023266463291
Dancing	825.0	1.1385619890232999e-4	0.15273151478477187	0.15362909566954164
Playing football	825.0	2.773158850604114e-4	0.2868746431005715	0.28353740433944136
Vehicle touring/racing	825.0	2.992340244034498e-4	0.7460821050299878	0.7447661541066687
Softball	825.0	1.121456699782102e-4	0.18832389374608996	0.19451293991183868
Playing soccer	825.0	2.890875147859197e-4	0.3591163755616058	0.3613397427625145
Doing aerobics	825.0	4.118277960427988e-5	0.0673293323402941	0.06703001047926495
Hunting	825.0	6.599591698286753e-4	0.6072323644628188	0.6074599694993119
Participating in martial arts	825.0	2.02770696337801e-5	0.06654864768560759	0.062261312888147846
Bowling	825.0	3.6208364586968447e-4	0.29373220607840994	0.294329421639639
Rollerblading	825.0	1.591048658527716e-4	0.49966614012664484	0.5011015830734524
Golfing	825.0	0.0019646015552707975	0.8378735646356162	0.8306471915494731
Playing volleyball	825.0	1.2073230499276507e-4	0.25421959176179315	0.25421959176179315
Boating	825.0	6.037664436979983e-4	0.8964356059873185	0.8795365456177026
Playing baseball	825.0	1.5982352719227057e-4	0.342344217846739	0.3431356624815351
Running	830.0	3.121369315482709e-4	0.21296628143320676	0.21941191301399454
Playing racquet sports	830.0	2.61092056729168e-4	0.5439913591358727	0.544564667209737
Weightlifting/strength training	830.0	7.207066231405912e-4	0.45034445557265496	0.4512406671010307
Hiking	830.0	4.4409304704182595e-4	0.8779011138934107	0.8819015942177533
Biking	830.0	5.650361743311454e-4	0.6809375507298505	0.6907623409834408
Walking	830.0	0.0027908292944333227	0.6036136747336734	0.603092989374932
Using cardiovascular equipment	830.0	4.948295101353143e-4	0.3712754868186706	0.3593101969305657
Participating in water sports	830.0	0.002556881730390318	0.7981255754179275	0.8060562121046259
Playing basketball	830.0	8.980597530226556e-4	0.4297228639823346	0.4361690728595855
Working out, unspecified	830.0	0.0014071450519701836	0.4047569635561155	0.4082397036229666
Skiing, ice skating, snowboarding	830.0	4.577106693687431e-4	0.9478607220538179	0.9616402215915972
Doing yoga	830.0	9.32159897715361e-5	0.21834454356866462	0.23289925638983444
Playing billiards	830.0	2.8123990668779756e-4	0.3430715228140242	0.3328601897643402
Fishing	830.0	0.0014351517680270248	0.8586270337587111	0.8684502667798801
Dancing	830.0	1.1586354783535056e-4	0.15542425743908117	0.1545266765543114
Playing football	830.0	2.831257844367692e-4	0.29288480299343084	0.2898588635800085
Vehicle touring/racing	830.0	3.060371620332884e-4	0.7630444115517732	0.757060251764658
Softball	830.0	1.2320228178106126e-4	0.2068910322433361	0.20070198607758738
Playing soccer	830.0	2.90443673159196e-4	0.3608010511521762	0.3702966675230897
Doing aerobics	830.0	3.572277021845879e-5	0.05840281523650762	0.058079798533969516
Hunting	830.0	6.734472657033397e-4	0.619642841844624	0.615506016050689
Participating in martial arts	830.0	1.6358075517981373e-5	0.05368664329322838	0.05888622331221699
Bowling	830.0	3.737113211420463e-4	0.303164895867839	0.30051991019961993
Rollerblading	830.0	1.6047609719596357e-4	0.5039724689670677	0.5030560105522075
Golfing	830.0	0.0019242414367251466	0.8206605698152496	0.8200662534763973
Playing volleyball	830.0	1.2073230499276507e-4	0.25421959176179315	0.26245324835317735
Boating	830.0	5.910992108662816e-4	0.8776280709574943	0.8850958630140019
Playing baseball	830.0	1.5518366831219216e-4	0.33240557560097767	0.33717611548323473
Running	835.0	3.005137315711626e-4	0.20503594885384493	0.2372585344151882
Playing racquet sports	835.0	2.6355799881941594e-4	0.5491292067059189	0.5830580141181751
Weightlifting/strength training	835.0	6.603123329273092e-4	0.412606168074648	0.439669155819897
Hiking	835.0	4.4260327477996545e-4	0.8749560717747674	0.8903428366645176
Biking	835.0	5.73791844669711e-4	0.6914892020863294	0.7375881541872773
Walking	835.0	0.0026988139219547543	0.583712157566514	0.6480870671067477
Using cardiovascular equipment	835.0	4.476150100741541e-4	0.3358499793740684	0.37436356872365123
Participating in water sports	835.0	0.0025555852075200675	0.7977208683681011	0.8185402723142573
Playing basketball	835.0	9.416327325387896e-4	0.45057259640480996	0.4590914646425439
Working out, unspecified	835.0	0.0014205705577694464	0.4086187310078123	0.4232887115864199
Skiing, ice skating, snowboarding	835.0	4.6939194288308253e-4	0.9720511573851163	0.973303959812978
Doing yoga	835.0	9.445629766834923e-5	0.22124977970119955	0.23376803471755006
Playing billiards	835.0	2.583369250961775e-4	0.3151332374399608	0.3301296865798719
Fishing	835.0	0.0014831467683554902	0.887341630838525	0.885683791281146
Dancing	835.0	1.1586354783535056e-4	0.15542425743908117	0.15778391068723674
Playing football	835.0	2.8016034148064113e-4	0.2898171446460231	0.31837186576833276
Vehicle touring/racing	835.0	3.0564002959754293e-4	0.7620542387122127	0.7632290716421334
Softball	835.0	1.2320228178106126e-4	0.2068910322433361	0.20689103224333608
Playing soccer	835.0	0.00031473165245321147	0.3909725758554872	0.3947540508342282
Doing aerobics	835.0	2.967002991402883e-5	0.04850724802510682	0.05364037159172732
Hunting	835.0	6.734472657033397e-4	0.619642841844624	0.6288251152269878
Participating in martial arts	835.0	1.7191946401462514e-5	0.05642337895781502	0.04992301393227883
Bowling	835.0	3.755575761186082e-4	0.3046626286526109	0.307387216328055
Rollerblading	835.0	1.609718660166058e-4	0.5055294225629098	0.5036067189555802
Golfing	835.0	0.0018797007537617364	0.8016646259783258	0.8224123862982774
Playing volleyball	835.0	1.3246312792314103e-4	0.2789205615359457	0.2795552004447305
Boating	835.0	5.935210783183532e-4	0.8812239120971929	0.9094736004986895
Playing baseball	835.0	1.5722519446080777e-4	0.3367785530019875	0.3264364938347312
Running	840.0	4.305729460492804e-4	0.2937733729585129	0.25302193444835913
Playing racquet sports	840.0	3.1487697116940316e-4	0.6560534765127339	0.5792694782952047
Weightlifting/strength training	840.0	7.298484166885785e-4	0.45605684381238787	0.41445719077677
Hiking	840.0	4.6446404347038017e-4	0.9181713243253747	0.8674752068223514
Biking	840.0	6.973050673324612e-4	0.8403377097456518	0.7450195057626079
Walking	840.0	0.003499717601305068	0.7569353690200559	0.6552052926736937
Using cardiovascular equipment	840.0	5.543912357248239e-4	0.4159652399782145	0.38800038757138994
Participating in water sports	840.0	0.0027543803314799583	0.8597743731567429	0.823556595056277
Playing basketball	840.0	0.0010386153861507827	0.49697893354048717	0.4801266467179081
Working out, unspecified	840.0	0.0015869974380403635	0.45649044019533175	0.42848767932096815
Skiing, ice skating, snowboarding	840.0	4.828881065743276e-4	1.0	0.9695615657798452
Doing yoga	840.0	1.1172954386290343e-4	0.26170978088278607	0.23413844988190805
Playing billiards	840.0	2.723148824017496e-4	0.3321842994856306	0.33360655410029777
Fishing	840.0	0.0015228287831442545	0.911082709246202	0.8837676287461843
Dancing	840.0	1.2114067384188151e-4	0.16250321718354785	0.13863648725472358
Playing football	840.0	3.600047036202227e-4	0.37241364966554436	0.34298382976327607
Vehicle touring/racing	840.0	3.0665648147075653e-4	0.7645885646624141	0.7288079347294806
Softball	840.0	1.2320228178106126e-4	0.2068910322433361	0.19903162637269003
Playing soccer	840.0	3.481518569384603e-4	0.4324885254950212	0.3934776626950462
Doing aerobics	840.0	3.303649618024627e-5	0.0540110515135675	0.04976204934222672
Hunting	840.0	7.033860134046038e-4	0.6471896619917155	0.6122902587857851
Participating in martial arts	840.0	1.2083922497367438e-5	0.039659019545793116	0.03516730016919942
Bowling	840.0	3.8747962753765886e-4	0.3143341244637151	0.308696364528747
Rollerblading	840.0	1.5963093944235124e-4	0.5013182653367629	0.4649620013608406
Golfing	840.0	0.0019811048191949033	0.8449119631012568	0.8088266042962423
Playing volleyball	840.0	1.4509814652661216e-4	0.30552544803645254	0.29371702549344286
Boating	840.0	6.530230543286837e-4	0.9695688184413815	0.9203328200775461
Playing baseball	840.0	1.4478213794342931e-4	0.31012535290122845	0.32665164326074114
Running	845.0	3.814484575420947e-4	0.2602564815327197	0.2792606658097181
Playing racquet sports	845.0	2.556370623065575e-4	0.5326257516669612	0.5673934651520173
Weightlifting/strength training	845.0	5.996630754908357e-4	0.3747085604432742	0.4120943287007563
Hiking	845.0	4.093897464495958e-4	0.8092982243669117	0.8531360906635785
Biking	845.0	5.83535590877056e-4	0.7032316054558424	0.7466852750514362
Walking	845.0	0.0028895634017017603	0.624968351434511	0.6733517859709098
Using cardiovascular equipment	845.0	5.493542549391066e-4	0.4121859433618868	0.4277448629023544
Participating in water sports	845.0	0.0026050927301421887	0.8131745436439868	0.8309211704698681
Playing basketball	845.0	0.0010299413818775126	0.49282841020842716	0.5027724879431646
Working out, unspecified	845.0	0.0014613679737359854	0.4203538667597604	0.42945670888842297
Skiing, ice skating, snowboarding	845.0	4.522891966625993e-4	0.9366335399544192	0.9573817782109618
Doing yoga	845.0	9.369040441374799e-5	0.21945578906173857	0.2359803773430306
Playing billiards	845.0	2.897906067487334e-4	0.35350212537530185	0.35002928018298607
Fishing	845.0	0.001425543461014471	0.8528785461538261	0.8741126455822402
Dancing	845.0	7.304227050031984e-5	0.09798198714154165	0.12436913728759591
Playing football	845.0	3.5450144006702174e-4	0.3667206949782606	0.3731571244901393
Vehicle touring/racing	845.0	2.6462090803064934e-4	0.6597810008138151	0.7002933192970602
Softball	845.0	1.0916160452877423e-4	0.1833128146313979	0.1854124544374578
Playing soccer	845.0	2.87361208252259e-4	0.35697188673463015	0.3837719207979544
Doing aerobics	845.0	2.860610568828174e-5	0.046767848488005845	0.049113483813681004
Hunting	845.0	6.195354647085462e-4	0.5700382725210158	0.6102137235409743
Participating in martial arts	845.0	2.8700793283248933e-6	0.009419502003990107	0.01949934118459111
Bowling	845.0	3.785526815071784e-4	0.30709234046991485	0.3115247071235014
Rollerblading	845.0	1.2356007198398376e-4	0.38803831618284895	0.46297383368236195
Golfing	845.0	0.001828675770577025	0.7799032238091447	0.8046327455359611
Playing volleyball	845.0	1.4090922883863553e-4	0.2967050669079303	0.3149823456690452
Boating	845.0	6.130408841197915e-4	0.9102057296940643	0.9379758210428628
Playing baseball	845.0	1.5548499608417478e-4	0.3330510238790074	0.33727448937699345
Running	850.0	4.158851937538646e-4	0.28375214293792167	0.2697310384951979
Playing racquet sports	850.0	2.464580983602086e-4	0.5135011672763566	0.5277808554432718
Weightlifting/strength training	850.0	6.489681474265547e-4	0.40551758184660674	0.3970212526920147
Hiking	850.0	4.2084261739136166e-4	0.8319387232984493	0.8259225759952497
Biking	850.0	5.779385681332757e-4	0.6964865099528146	0.7014957179263183
Walking	850.0	0.002950516793534597	0.6381516374581625	0.6477098648559433
Using cardiovascular equipment	850.0	6.065272460565804e-4	0.45508340536696207	0.45150956348632443
Participating in water sports	850.0	0.002626364852630048	0.8198145946088751	0.8241665410452309
Playing basketball	850.0	0.0010836125079871366	0.5185101200805795	0.5303917940356305
Working out, unspecified	850.0	0.0014306771052818856	0.4115258197101767	0.41687223186275246
Skiing, ice skating, snowboarding	850.0	4.5174751921023563e-4	0.9355117946784661	0.9415392049244034
Doing yoga	850.0	9.68153732179782e-5	0.2267755620845672	0.21784287958454085
Playing billiards	850.0	2.987255231923095e-4	0.3644014156880258	0.35823831878039575
Fishing	850.0	0.0014347333166009548	0.8583766813466923	0.8556874277294035
Dancing	850.0	8.395606159148862e-5	0.11262220753769826	0.11163893059592772
Playing football	850.0	3.6766407316565395e-4	0.38033702882661297	0.3840343112925317
Vehicle touring/racing	850.0	2.713306295758781e-4	0.6765103924149515	0.6743940528006735
Softball	850.0	9.88718933607109e-5	0.16603351643763947	0.17758896615592112
Playing soccer	850.0	2.912923804362006e-4	0.36185535016421194	0.3670582531854551
Doing aerobics	850.0	2.8479921667327266e-5	0.046561551439469676	0.045903778450058684
Hunting	850.0	6.666767348992166e-4	0.6134132361101915	0.6004271772560222
Participating in martial arts	850.0	2.8700793283248933e-6	0.009419502003990107	0.009419502003990107
Bowling	850.0	3.860170685809753e-4	0.3131476564368741	0.3150580744748972
Rollerblading	850.0	1.590726349518574e-4	0.4995649195274741	0.4966486198578192
Golfing	850.0	0.00185020014009832	0.7890830496974814	0.7858440287083139
Playing volleyball	850.0	1.62760688037414e-4	0.34271652206275266	0.3273793703444785
Boating	850.0	6.291697692377328e-4	0.9341529149931428	0.9387740670671906
Playing baseball	850.0	1.7210303360585413e-4	0.3686470913507446	0.3644715728662849
Running	855.0	3.8867126177229096e-4	0.2651844910149525	0.2721966387311708
Playing racquet sports	855.0	2.5784001147745924e-4	0.5372156473864973	0.5321084264483898
Weightlifting/strength training	855.0	6.574820386227847e-4	0.4108376157861631	0.4046688413479034
Hiking	855.0	4.2316554484046634e-4	0.836530780320388	0.8347775425212278
Biking	855.0	5.848113396022416e-4	0.7047690383702977	0.7097281794608922
Walking	855.0	0.003144048598388071	0.6800096056751564	0.6502930800690168
Using cardiovascular equipment	855.0	6.494107743098334e-4	0.4872593417301245	0.4638820899412905
Participating in water sports	855.0	0.00268946277049702	0.8395104848828309	0.8322957133617619
Playing basketball	855.0	0.001211776667201981	0.5798368518178847	0.5564449207130512
Working out, unspecified	855.0	0.0014557469383128922	0.4187370091183203	0.42188249549391066
